Tick, Second, Min, Hour, Day, Month, Year, LP_token1, LP_token0, Trader_token1, Trader_token0, curr_sqrtPriceX96, curr_price, tick, feeGrowthGlobal0X128, feeGrowthGlobal1X128, liquidity_raw, blockTimestamp, tickCumulative, secondsPerLiquidityCumulativeX128
6, 518400.0, 8640.0, 144.0, 6.0, 0.2, 0.01643835616438356, 109999999994688.08, 999999999998.2418, 5499999999998772.0, 5000000000000000.0, 3676234962792996844156394744923, 2153.0164829850564, 76750, 0, 1719414818493921750952903736283437852, 569723960415733058000, 1697534904, 326436426837841, 1361129467686879110172105717264954466808
7, 604800.0, 10080.0, 168.0, 7.0, 0.23333333333333334, 0.019178082191780823, 109999999994573.22, 999999999998.2146, 5499999999998629.0, 5000000000000000.0, 3695635173163624740108628029560, 2175.800219411737, 76855, 0, 1970136791645476973055075652739114256, 582764778613182488000, 1697621329, 326443059956591, 1361129467686879161791524669437808721280
8, 691200.0, 11520.0, 192.0, 8.0, 0.26666666666666666, 0.021917808219178082, 109999999994573.22, 999999999998.2146, 5499999999998629.0, 5000000000000000.0, 3695635173163624740108628029560, 2175.800219411737, 76855, 0, 1970136791645476973055075652739114256, 569723960415733058000, 1697707734, 326449700612866, 1361129467686879212244295654967295021414
9, 777600.0, 12960.0, 216.0, 9.0, 0.3, 0.024657534246575342, 109999999992870.48, 999999999997.8914, 5499999999998629.0, 5000000000000000.0, 3695635173163624740108628029560, 2175.800219411737, 76855, 0, 1970136791645476973055075652739114256, 709468708735321688000, 1697794141, 326456341422851, 1361129467686879263853110662645819423970
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999992870.48, 999999999997.8914, 5499999999998330.0, 5000000000000000.0, 3730110518495493580500676102888, 2216.584192311742, 77041, 0, 2415684878060771665574984477918584538, 683943997919246440000, 1697880562, 326462983308806, 1361129467686879305303308910129919981920
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999992825.8, 999999999997.8777, 5499999999998140.0, 5000000000000000.0, 3751848512746413086174192898939, 2242.4946824173694, 77157, 0, 2696619605407818691131065671975516332, 707757249370528623000, 1697966991, 326469641887019, 1361129467686879348304661273887098707102
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999992396.19, 999999999997.7896, 5499999999997651.0, 5000000000000000.0, 3801180961952957341089174982920, 2301.854791369496, 77418, 0, 3334176042640583157048784243666821420, 788967651752740003000, 1697967027, 326469644668847, 1361129467686879348321303175205595835194
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999992396.19, 999999999997.7896, 5499999999997651.0, 5000000000000000.0, 3801180961952957341089174982920, 2301.854791369496, 77418, 0, 3334176042640583157048784243666821420, 686829042048125573000, 1697967051, 326469646526879, 1361129467686879348333180742609519215450
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999992396.19, 999999999997.7896, 5499999999997651.0, 5000000000000000.0, 3801180961952957341089174982920, 2301.854791369496, 77418, 0, 3334176042640583157048784243666821420, 680375190386788840000, 1697967077, 326469648539747, 1361129467686879348346773908008582251727
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110000000000000.0, 1000000000000.0, 5500000000000001.0, 5000000000000000.0, 3543191142285914378072636784640, 2000.0000000000002, 76012, 0, 0, 38113650082114446840000, 1697972004, 261329256, 1701411834604692317347553844493900381272
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 110000000000000.0, 1000000000000.0, 5500000000000983.0, 4999999999999999.0, 3541148439275495516516931597533, 1997.6946045483853, 76001, 13207226941183009385619676190357, 0, 38113650082114446840000, 1697972010, 261785328, 1701411834604692317347607413076209524486
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 110000000000000.0, 1000000000000.0, 5500000000000580.0, 4999999999999999.0, 3541984276840971925343154932321, 1998.637770463956, 76006, 13207226941183009385619676190357, 10802091299366402913920920853082914, 38113650082114446840000, 1697194552, 326362983663166, 1701411834604730656291238744637225355441
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 110000000000000.0, 1000000000000.0, 5500000000002115.0, 4999999999999999.0, 3538792932363935017766234296542, 1995.0378289316504, 75987, 33861838405530863188161653984457, 10802091299366402913920920853082914, 38113650082114446840000, 1697280961, 326369551265620, 1701411834604730657062706682762351358735
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 110000000000000.0, 1000000000000.0, 5500000000002115.0, 4999999999999999.0, 3538792932363935017766234296542, 1995.0378289316504, 75987, 33861838405530863188161653984457, 10802091299366402913920920853082914, 38174691465616312005000, 1697368258, 326376184702759, 1701411834604730657842102771069230557772
4, 345600.0, 5760.0, 96.0, 4.0, 0.13333333333333333, 0.010958904109589041, 109999999998478.22, 999999999999.7596, 5500000000003337.0, 4999999999999998.0, 3536268747707109763092504408677, 1992.1927639810137, 75973, 50224947789553178351096067982844, 10802091299366402913920920853082914, 38338996558951333005000, 1697368275, 326376185994538, 1701411834604730657842253924016911360236
5, 432000.0, 7200.0, 120.0, 5.0, 0.16666666666666666, 0.0136986301369863, 109999999997739.06, 999999999999.4084, 5500000000003006.0, 4999999999999998.0, 3536948250214418739853478158240, 1992.9584467574666, 75977, 50224947789553178351096067982844, 19583759443123843703107270368297489, 38440724654393098745000, 1697454690, 326382751201333, 1701411834604730658609240420068348321880
6, 518400.0, 8640.0, 144.0, 6.0, 0.2, 0.01643835616438356, 109999999997739.06, 999999999999.4084, 5500000000004812.0, 4999999999999997.0, 3533216924843897162287489061785, 1988.7556971759595, 75956, 74446905326677008687508230323859, 19583759443123843703107270368297489, 38338996558951333005000, 1697541099, 326389316297926, 1701411834604730659374144360260090953670
7, 604800.0, 10080.0, 168.0, 7.0, 0.23333333333333334, 0.019178082191780823, 109999999996821.14, 999999999999.0553, 5500000000004598.0, 4999999999999997.0, 3533653753749883990550793410701, 1989.2474867816434, 75958, 74446905326677008687508230323859, 25229193340298024241670502031198898, 38442465866388027295000, 1697627513, 326395879959710, 1701411834604730660141121977082934387006
8, 691200.0, 11520.0, 192.0, 8.0, 0.26666666666666666, 0.021917808219178082, 109999999996498.08, 999999999998.9823, 5500000000004208.0, 4999999999999997.0, 3534456862303114666147172195527, 1990.1517990471164, 75963, 74446905326677008687508230323859, 35608305590840532264607963280039971, 38467664498970608363000, 1697713927, 326402443794322, 1701411834604730660906035413543132564207
9, 777600.0, 12960.0, 216.0, 9.0, 0.3, 0.024657534246575342, 109999999996498.08, 999999999998.9823, 5500000000003901.0, 4999999999999998.0, 3535087880422770106665858081611, 1990.8624790740505, 75967, 74446905326677008687508230323859, 43763377367481049270344102004628515, 38364195191533914073000, 1697800336, 326409007681189, 1701411834604730661670403673989809505903
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999996498.08, 999999999998.9823, 5500000000003529.0, 4999999999999998.0, 3535860051078779567316954842944, 1991.7323038328398, 75971, 74446905326677008687508230323859, 53742658353914848766348316795417810, 38199890098198893073000, 1697886746, 326415571989659, 1701411834604730662436842407640276744002
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999996498.08, 999999999998.9823, 5500000000005079.0, 4999999999999997.0, 3532640125416762516561602789003, 1988.1064194566218, 75953, 95358950363383575480476284410914, 53742658353914848766348316795417810, 38590485280530495505000, 1697973276, 326422145758093, 1701411834604730663207647276737784473130
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000004952.0, 4999999999999997.0, 3532899679152494960762624431125, 1988.39857455121, 75954, 95358950363383575480476284410914, 57097045936238242297510899497245340, 38679594345239725165000, 1697973307, 326422148112652, 1701411834604730663207921082169712018915
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000005631.0, 4999999999999997.0, 3531505885581135206616231986213, 1986.8299647888261, 75946, 104421540571641215639891236341655, 57097045936238242297510899497245340, 38585855881712472605000, 1697973336, 326422150315206, 1701411834604730663208177456539990336963
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000006601.0, 4999999999999996.0, 3529514829995501848812378981812, 1984.590255233576, 75935, 117380005702101046556082400072414, 57097045936238242297510899497245340, 38577980955656383305000, 1697973414, 326422156238257, 1701411834604730663208871214832008526701
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000006124.0, 4999999999999997.0, 3530492034178644689786562123682, 1985.689340214435, 75941, 117380005702101046556082400072414, 69726113162254981960977767511237272, 38581806752759101155000, 1697973435, 326422157832982, 1701411834604730663209057380049335430955
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000007579.0, 4999999999999996.0, 3527503908542363506280642961319, 1982.3294809184931, 75924, 136844415480319185280207170735811, 69726113162254981960977767511237272, 38570336588139818205000, 1697973460, 326422159731269, 1701411834604730663209278814694835068268
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999995552.39, 999999999998.7638, 5500000000007235.0, 4999999999999996.0, 3528207892457246024319970050560, 1983.1207868149625, 75928, 136844415480319185280207170735811, 78824171009788971920044438967547283, 38572978527221940055000, 1697973485, 326422161629425, 1701411834604730663209500288683053140427
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999993725.77, 999999999998.1772, 5500000000009126.0, 4999999999999995.0, 3524366681797248792628566837847, 1978.8050331794382, 75906, 161904238325956941686346723525518, 78824171009788971920044438967547283, 38976552960948698155000, 1697973520, 326422164286575, 1701411834604730663209807589817959422111
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999993251.94, 999999999997.8636, 5500000000009363.0, 4999999999999995.0, 3523884115199920691097568810393, 1978.2631827287678, 75903, 165056336080033627527712333541164, 78824171009788971920044438967547283, 38708815908407992340000, 1697973922, 326422194799641, 1701411834604730663213343072721380615522
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999991096.03, 999999999997.2809, 5500000000011320.0, 4999999999999994.0, 3519903894462149833071142443172, 1973.7968171526823, 75880, 191087875966702491411607790235099, 78824171009788971920044438967547283, 38938540305927061105000, 1697973953, 326422197152312, 1701411834604730663213614431512211927509
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999991096.03, 999999999997.2809, 5500000000011632.0, 4999999999999994.0, 3519261117219438049240324536952, 1973.0760043846342, 75877, 195297306242689229938198133394191, 78824171009788971920044438967547283, 38521001316623516025000, 1697973984, 326422199504547, 1701411834604730663213887323283261294071
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999991096.03, 999999999997.2809, 5500000000011230.0, 4999999999999994.0, 3520087185185857191953499915697, 1974.0023841666127, 75881, 195297306242689229938198133394191, 89500003206509465947950097034435479, 38443204356145803789000, 1697974014, 326422201780917, 1701411834604730663214152781024351214820
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999991096.03, 999999999997.2809, 5500000000012275.0, 4999999999999993.0, 3517921323290813645809655305096, 1971.5739777000472, 75869, 209485801624413689931420428183425, 89500003206509465947950097034435479, 38213714856061799935000, 1697974044, 326422204057167, 1701411834604730663214419482220934794673
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999990951.28, 999999999997.2241, 5500000000013672.0, 4999999999999993.0, 3515026840519908341600318376718, 1968.330960755769, 75853, 228474768019242068269615793851451, 89500003206509465947950097034435479, 38234405046540978371000, 1697976550, 326422394145105, 1701411834604730663236745303138384404733
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989213.12, 999999999996.3113, 5500000000013467.0, 4999999999999993.0, 3515446014556841304131754046768, 1968.8004436178353, 75855, 228474768019242068269615793851451, 94917271350820509735832015381069286, 38556573177241892381000, 1697976581, 326422396496578, 1701411834604730663237019430476235636414
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989213.12, 999999999996.3113, 5500000000013026.0, 4999999999999993.0, 3516350094673780576201781831435, 1969.813221061426, 75860, 228474768019242068269615793851451, 106601307063612974611922538362429163, 38535959680050862665000, 1697976611, 326422398772303, 1701411834604730663237284380498775591636
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989213.12, 999999999996.3113, 5500000000013525.0, 4999999999999993.0, 3515313575596362303829599579357, 1968.652103423467, 75854, 235277231921613376306976501483458, 106601307063612974611922538362429163, 38213815359995219850000, 1697976641, 326422401048013, 1701411834604730663237550868305399604893
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989163.31, 999999999996.3044, 5500000000014444.0, 4999999999999992.0, 3513408819324322984918480328013, 1966.5192714843768, 75843, 247788224860539790182481396796332, 106601307063612974611922538362429163, 38218575849302543501000, 1697976676, 326422403702738, 1701411834604730663237862597658066542149
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989163.31, 999999999996.3044, 5500000000014222.0, 4999999999999993.0, 3513868468756785686263332450103, 1967.033853556389, 75846, 247788224860539790182481396796332, 112541665980520486195964660173427616, 38254000974945302785000, 1697977445, 326422462028267, 1701411834604730663244717131138847279152
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989163.31, 999999999996.3044, 5500000000015944.0, 4999999999999992.0, 3510300813086077632486605663775, 1963.0415943216676, 75826, 271252018028104264724054959511809, 112541665980520486195964660173427616, 38254571529280271575000, 1697977465, 326422463544907, 1701411834604730663244895204274251255925
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989163.31, 999999999996.3044, 5500000000015748.0, 4999999999999992.0, 3510706463586811218042511799292, 1963.495318864856, 75828, 271252018028104264724054959511809, 117784160366448592433536216369490242, 38254506242667713575000, 1697977490, 326422465440585, 1701411834604730663245117751989778972816
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999989163.31, 999999999996.3044, 5500000000015415.0, 4999999999999992.0, 3511393948488138764372654754285, 1964.2643980055834, 75832, 271252018028104264724054959511809, 126668990359514585836170922137942832, 38254395840134291435000, 1697977516, 326422467412173, 1701411834604730663245349232367143563807
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999987596.8, 999999999995.675, 5500000000016545.0, 4999999999999991.0, 3509065763607467498124891416620, 1961.6605007220774, 75819, 286580231001347102549953672483612, 126668990359514585836170922137942832, 38426389442069695285000, 1697977551, 326422470066098, 1701411834604730663245659756938897767790
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999986097.44, 999999999994.9475, 5500000000018156.0, 4999999999999991.0, 3505761624121760261774949582967, 1957.968037363303, 75800, 308368845143873729109890279952535, 126668990359514585836170922137942832, 38624496734869573985000, 1697977792, 326422488334278, 1701411834604730663247787406634974204766
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999985587.34, 999999999994.617, 5500000000019704.0, 4999999999999990.0, 3502591602865354309056316219525, 1954.428724215532, 75782, 329311677420595982399435955321362, 126668990359514585836170922137942832, 38715671390639983585000, 1697977824, 326422490759608, 1701411834604730663248068994783366819567
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999984745.25, 999999999994.4897, 5500000000019253.0, 4999999999999990.0, 3503509187743596362461856109254, 1955.4528739604154, 75787, 329311677420595982399435955321362, 138527557190067528719557048213332133, 38807832046916220695000, 1697977859, 326422493412053, 1701411834604730663248376280162200295357
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999984240.88, 999999999994.4086, 5500000000018866.0, 4999999999999990.0, 3504297540948536776142717657976, 1956.3329978021277, 75792, 329311677420595982399435955321362, 148715976145681959179804904255371953, 38864227409593589545000, 1697977894, 326422496064673, 1701411834604730663248683037969741459894
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999983657.25, 999999999994.3373, 5500000000018571.0, 4999999999999991.0, 3504896364847281298836527515418, 1957.0016619402381, 75795, 329311677420595982399435955321362, 156454980341783083841970273447210181, 38911734871143515480000, 1697977929, 326422498717438, 1701411834604730663248989411445578550836
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999982349.28, 999999999993.9983, 5500000000018346.0, 4999999999999991.0, 3505350398031900764728161095848, 1957.5087247212623, 75798, 329311677420595982399435955321362, 162322756708601547868778894520625938, 39037825902434102350000, 1697978490, 326422541240056, 1701411834604730663253889673682052208353
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999980200.02, 999999999993.7772, 5500000000018955.0, 4999999999999990.0, 3504122050690524895704090562365, 1956.137061936462, 75791, 337424195055641207306293728544297, 162322756708601547868778894520625938, 39217382298012008410000, 1697978521, 326422543589689, 1701411834604730663254159117996748838191
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999980200.02, 999999999993.7772, 5500000000020736.0, 4999999999999989.0, 3500506376317757591639325563051, 1952.1023247979012, 75770, 361336659573700558833894469516633, 162322756708601547868778894520625938, 39046388411050549470000, 1697978551, 326422545863104, 1701411834604730663254420369828577061153
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999980200.02, 999999999993.7772, 5500000000020328.0, 4999999999999989.0, 3501335104289611590028372918199, 1953.026735797448, 75775, 361336659573700558833894469516633, 173032965945492214576764355007259744, 38921594969794048700000, 1697978581, 326422548136279, 1701411834604730663254682531725122918461
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999980200.02, 999999999993.7772, 5500000000019990.0, 4999999999999989.0, 3502022879299008700073096030057, 1953.794085890855, 75779, 361336659573700558833894469516633, 181921545200356849446573052607682084, 38829162970641352780000, 1697978611, 326422550409589, 1701411834604730663254945397082113852191
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999978903.36, 999999999992.8898, 5500000000019622.0, 4999999999999990.0, 3502766715968517026764890941943, 1954.6241535849595, 75783, 361336659573700558833894469516633, 191534647013106569234267838281043748, 39079594345983261040000, 1697978992, 326422579282832, 1701411834604730663258269861392109394523
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999978245.1, 999999999992.6125, 5500000000019290.0, 4999999999999990.0, 3503436486575697608341943886343, 1955.3717197661067, 75787, 361336659573700558833894469516633, 200190543262843762738127929035094212, 39155142874215913550000, 1697979022, 326422581556382, 1701411834604730663258530857271329775228
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999978245.1, 999999999992.6125, 5500000000020802.0, 4999999999999989.0, 3500357400397216921822658345455, 1951.9361716639096, 75769, 381705219774261699404462879555385, 200190543262843762738127929035094212, 38902072898334775800000, 1697979052, 326422583829722, 1701411834604730663258792831276414492684
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999976658.47, 999999999992.1167, 5500000000021597.0, 4999999999999989.0, 3498742956343592115522645025873, 1950.1360326143924, 75760, 392399306404751646663315111739216, 200190543262843762738127929035094212, 39027406072404352820000, 1697979087, 326422586481502, 1701411834604730663259098488001248485826
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999976658.47, 999999999992.1167, 5500000000021490.0, 4999999999999989.0, 3498960591008133302119053365034, 1950.3786514101816, 75761, 392399306404751646663315111739216, 203003182480537826768213167174318741, 38970844985125812900000, 1697979117, 326422588754317, 1701411834604730663259360462381860455715
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999975092.6, 999999999991.1096, 5500000000021304.0, 4999999999999989.0, 3499334711369286022329942409715, 1950.7957554936188, 75763, 392399306404751646663315111739216, 207838191655819598587929114565159937, 39236345305131292230000, 1697979390, 326422609437576, 1701411834604730663261733399082752762335
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999975092.6, 999999999991.1096, 5500000000021082.0, 4999999999999989.0, 3499781989392181457709890320103, 1951.2944810539009, 75766, 392399306404751646663315111739216, 213618666522084696440863165746926055, 39145612882242243780000, 1697979416, 326422611407459, 1701411834604730663261959457942222236665
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999973109.4, 999999999990.2976, 5500000000022855.0, 4999999999999988.0, 3496216738863144162896826573557, 1947.320913439656, 75745, 416036495990211422654685456470817, 213618666522084696440863165746926055, 39393600539165715080000, 1697979451, 326422614058954, 1701411834604730663262262580015380995404
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999973109.4, 999999999990.2976, 5500000000024219.0, 4999999999999988.0, 3493468395551475645396371503406, 1944.260575213569, 75730, 434290617653476374873934526252570, 213618666522084696440863165746926055, 39318454292938383510000, 1697979481, 326422616331094, 1701411834604730663262522224618647763113
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999973109.4, 999999999990.2976, 5500000000023988.0, 4999999999999988.0, 3493933595175760998288863835420, 1944.778415598805, 75732, 434290617653476374873934526252570, 219630754302677709616515025622881065, 39139021310859309100000, 1697979511, 326422618603024, 1701411834604730663262782805047981979000
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999973109.4, 999999999990.2976, 5500000000023535.0, 4999999999999988.0, 3494854165646964523847533074933, 1945.8033586239994, 75738, 434290617653476374873934526252570, 231527905960097324571044041423653866, 38874721698192274320000, 1697979830, 326422642763356, 1701411834604730663265580015431445523024
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999972165.98, 999999999989.962, 5500000000024741.0, 4999999999999987.0, 3492408392487069682493968480709, 1943.0808825600097, 75724, 450546375401827212849575440943672, 231527905960097324571044041423653866, 39054598505886962670000, 1697979861, 326422645111024, 1701411834604730663265850568522609029755
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999972165.98, 999999999989.962, 5500000000024447.0, 4999999999999987.0, 3493006376413235304016691154118, 1943.7463434566926, 75727, 450546375401827212849575440943672, 239256054625338116305913236710919437, 38807159162192394920000, 1697979891, 326422647382789, 1701411834604730663266113145470939568114
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999972165.98, 999999999989.962, 5500000000025326.0, 4999999999999987.0, 3491203804353554275040870631394, 1941.7407136833504, 75717, 462537590120123830503434264862342, 239256054625338116305913236710919437, 38628017080069640230000, 1697979921, 326422649654449, 1701411834604730663266377146093684879028
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999971025.39, 999999999989.044, 5500000000026717.0, 4999999999999986.0, 3488369073014187809946738457019, 1938.588747249649, 75700, 481420086085253101384008102958186, 239256054625338116305913236710919437, 38903513526905511370000, 1697979956, 326422652304306, 1701411834604730663266684204733983434185
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999971025.39, 999999999989.044, 5500000000026426.0, 4999999999999986.0, 3488964035020171933378821909220, 1939.2500792269486, 75704, 481420086085253101384008102958186, 246945148982603010297582990514494292, 38705839929141779280000, 1697980518, 326422694849894, 1701411834604730663271634814949872369812
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999968763.97, 999999999988.378, 5500000000027123.0, 4999999999999986.0, 3487545887203290508256636106639, 1937.6739183277436, 75696, 490874839412858157277625120499825, 246945148982603010297582990514494292, 38915585689683182940000, 1697980549, 326422697196598, 1701411834604730663271906403522049839117
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999968697.9, 999999999988.3007, 5500000000026764.0, 4999999999999986.0, 3488271976405482819348734203345, 1938.4808298994762, 75700, 490874839412858157277625120499825, 256328888332837837714385836198682562, 38934345659808453397000, 1697980585, 326422699921718, 1701411834604730663272221273961224339087
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999967668.45, 999999999988.0323, 5500000000028409.0, 4999999999999985.0, 3484934711883618911238408690672, 1934.7734763682658, 75681, 513145380632453856348803445855259, 256328888332837837714385836198682562, 39027817854325541137000, 1697980619, 326422702495252, 1701411834604730663272518118593913007833
10, 864000.0, 14400.0, 240.0, 10.0, 0.3333333333333333, 0.0273972602739726, 109999999967668.45, 999999999988.0323, 5500000000028003.0, 4999999999999985.0, 3485760444489656724132437648214, 1935.6904489648575, 75685, 513145380632453856348803445855259, 267000386441684152221954667549939901, 38818174798469881327000, 1697980649, 326422704765738, 1701411834604730663272780772252991961203
0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 110000000000000.0, 1000000000000.0, 5500000000000001.0, 5000000000000000.0, 3482563477481235765150166330715, 1932.1414381917891, 75667, 534509583890913014165057510582574, 267000386441684152221954667549939901, 39065032758435167637000, 1698042850, 326427411329183, 1701411834604730663815746675583359284883
1, 86400.0, 1440.0, 24.0, 1.0, 0.03333333333333333, 0.0027397260273972603, 110000000000000.0, 1000000000000.0, 5499999999999566.0, 5000000000000000.0, 3483442741685311815949766170832, 1933.1172006012714, 75672, 534509583890913014165057510582574, 278363709413750676038494308810370727, 39065032758435167637000, 1698042858, 326427411934519, 1701411834604730663815816360893805612370
2, 172800.0, 2880.0, 48.0, 2.0, 0.06666666666666667, 0.005479452054794521, 109999999998047.8, 999999999999.503, 5499999999999911.0, 5000000000000000.0, 3482746740210303398691171647086, 1932.3447934683338, 75668, 539163566053450208956540680400169, 278363709413750676038494308810370727, 39263930461006140337000, 1697265438, 651377348231191, 1701411834604768069060144074959243411961
3, 259200.0, 4320.0, 72.0, 3.0, 0.1, 0.00821917808219178, 109999999996116.05, 999999999998.8962, 5500000000000387.0, 5000000000000000.0, 3481789714720635983211259273261, 1931.282959648832, 75663, 545565986601841941996655588574622, 278363709413750676038494308810370727, 39423800362591682357000, 1697351852, 651383887005743, 1701411834604768069809054126257034325203
4, 345600.0, 5760.0, 96.0, 4.0, 0.13333333333333333, 0.010958904109589041, 109999999996116.05, 999999999998.8962, 5499999999999984.0, 5000000000000000.0, 3482599529642348477979659942072, 1932.1814421919623, 75667, 545565986601841941996655588574622, 288829492576944152506757879953677151, 39224902660020709657000, 1697438262, 651390425045573, 1701411834604768070554892997855985223443
5, 432000.0, 7200.0, 120.0, 5.0, 0.16666666666666666, 0.0136986301369863, 109999999996116.05, 999999999998.8962, 5500000000001482.0, 4999999999999999.0, 3479563252482185036671103020467, 1928.8137963050822, 75650, 565892283514688720767589476275055, 288829492576944152506757879953677151, 39065032758435167637000, 1697524672, 651396963431043, 1701411834604768071304513777431648267081
